level,Avg time spent (minutes),Median time spent (minutes),Cumulative avg time spent (minutes),%User having more than one attempt,avg attempts,median attempts
1,0.4209111201298612,0.13333333333333333,0.4209111201298612,0.018001618122977348,1.0208333333333333,1
2,0.38534817956876016,0.18333333333333332,0.8062592996986213,0.012083951664193343,1.0131439474242103,1
3,0.515807109557113,0.16666666666666666,1.3220664092557342,0.006337412587412587,1.0085227272727273,1
4,0.4853474544778857,0.3,1.80741386373362,0.015144766146993319,1.0153674832962138,1
5,1.2301980198019762,0.6,3.037611883535596,0.045245751033532386,1.0546623794212218,1
6,0.8669662921348348,0.5,3.9045781756704305,0.010709838107098382,1.014694894146949,1
7,1.1032796660703637,0.5666666666666667,5.007857841740794,0.012509573653306101,1.0148072504467704,1
8,0.4886182073566815,0.2833333333333333,5.496476049097476,0.006317451961042379,1.0068439062911292,1
9,0.4971987612612538,0.3333333333333333,5.99367481035873,0.006751054852320675,1.010126582278481,1
10,0.960629921259844,0.5833333333333334,6.954304731618574,0.011897852582704585,1.0156703424260012,1
11,1.5180690212373007,0.9,8.472373752855875,0.02476780185758514,1.0337117303061576,1
12,0.5213253612356707,0.3333333333333333,8.993699114091545,0.005976839745984311,1.0085917071348525,1
13,3.057476696862292,1.6833333333333333,12.051175810953836,0.05300077942322681,1.0861262665627436,1
14,1.479227156276688,0.95,13.530402967230524,0.03151618398637138,1.036626916524702,1
15,1.6375344352617074,0.95,15.167937402492232,0.03563270899954317,1.046596619460941,1
16,0.8025367587655533,0.45,15.970474161257785,0.008708272859216255,1.0091920657958393,1
17,0.7577452956989196,0.36666666666666664,16.728219456956705,0.006539235412474849,1.006539235412475,1
18,0.8227589208006971,0.65,17.550978377757403,0.004173187271778821,1.0062597809076683,1
19,1.0278525296017225,0.6,18.578830907359126,0.006993006993006993,1.0150618612157074,1
20,1.521832959641257,0.95,20.100663867000385,0.039731393396754335,1.0458869613878008,1
21,1.4284307992202712,0.9,21.529094666220658,0.019253208868144692,1.0227537922987164,1
22,1.5430844553243606,0.9166666666666666,23.07217912154502,0.017094017094017096,1.0164835164835164,1
23,0.9622313527180792,0.7833333333333333,24.034410474263098,0.015772870662460567,1.0176656151419559,1
24,1.4482627578718767,0.85,25.482673232134974,0.02277163305139883,1.026024723487313,1
25,2.012561521252794,1.3333333333333333,27.49523475338777,0.06275033377837116,1.1148197596795728,1
26,0.7969337979094074,0.55,28.292168551297177,0.008356545961002786,1.0125348189415042,1
27,0.7383262006657157,0.5333333333333333,29.03049475196289,0.008553100498930863,1.0085531004989308,1
28,1.0614355231143568,0.6833333333333333,30.09193027507725,0.019664967225054626,1.0211216314639475,1
29,1.0916790674603187,0.6666666666666666,31.18360934253757,0.012620638455827766,1.016332590942836,1
30,0.7485137195121945,0.55,31.93212306204976,0.011432926829268292,1.016768292682927,1
31,0.9859147471538247,0.4166666666666667,32.91803780920359,0.014297061159650517,1.0182684670373312,1
32,1.1442721088435357,0.7833333333333333,34.06230991804713,0.018760195758564437,1.0212071778140293,1
33,0.5831517183570827,0.38333333333333336,34.64546163640421,0.01173512154233026,1.0184409052808048,1
34,2.0363299086757993,0.9833333333333333,36.68179154508,0.02054794520547945,1.0214041095890412,1
35,1.2913419913419937,0.7833333333333333,37.973133536422,0.012121212121212121,1.0155844155844156,1
36,0.9539310954063608,0.5666666666666667,38.92706463182836,0.013250883392226149,1.019434628975265,1
37,1.679587503791325,1.1333333333333333,40.60665213561968,0.03260869565217391,1.039855072463768,1
38,1.2780710021991826,0.8,41.88472313781887,0.015051740357478834,1.0206961429915333,1
39,1.1225016118633158,0.6833333333333333,43.00722474968218,0.01642512077294686,1.0231884057971015,1
40,2.2884564860426932,1.3666666666666667,45.29568123572487,0.068762278978389,1.081532416502947,1
41,0.673292349726776,0.5333333333333333,45.96897358545165,0.012282497441146366,1.0122824974411464,1
42,2.61623173277662,1.3666666666666667,48.58520531822827,0.028154327424400417,1.0344108446298228,1
43,0.8244814020028615,0.5166666666666667,49.40968672023113,0.011802575107296138,1.011802575107296,1
44,0.816758241758241,0.5666666666666667,50.22644496198937,0.006586169045005488,1.0098792535675083,1
45,0.673285398230088,0.5,50.89973036021946,0.00331858407079646,1.011061946902655,1
46,0.97512104283054,0.75,51.874851403049995,0.01452513966480447,1.017877094972067,1
47,0.7706331045003801,0.5,52.64548450755038,0.005720823798627002,1.0068649885583525,1
