level,Avg time spent (minutes),Median time spent (minutes),Cumulative avg time spent (minutes),%User having more than one attempt,avg attempts,median attempts
312,1.6142857142857143,1.5333333333333334,942.9306056387928,0,1,1
313,2.7642857142857147,2.7,945.6948913530786,0,1,1
314,7.654761904761905,7.516666666666667,953.3496532578405,0.2857142857142857,1.4285714285714286,1
315,11.488095238095237,5.333333333333333,964.8377484959357,0.42857142857142855,2.2857142857142856,1
316,2.2547619047619047,2.1333333333333333,967.0925104006976,0.14285714285714285,1.1428571428571428,1
317,1.1857142857142857,0.8333333333333334,968.2782246864119,0,1,1
318,2.083333333333333,2.0166666666666666,970.3615580197453,0,1,1
319,4.323809523809524,2.966666666666667,974.6853675435548,0,1,1
320,8.926190476190476,2.4833333333333334,983.6115580197453,0.2857142857142857,1.2857142857142858,1
321,3.1547619047619047,3.1666666666666665,986.7663199245072,0.14285714285714285,1.1428571428571428,1
322,1.976190476190476,1.2833333333333334,988.7425104006977,0,1,1
323,1.8666666666666671,1.9833333333333334,990.6091770673644,0,1,1
324,3.5904761904761906,2.75,994.1996532578406,0,1,1
325,1.130952380952381,1.1666666666666667,995.330605638793,0.14285714285714285,1.1428571428571428,1
326,3.8142857142857145,3.8,999.1448913530787,0.14285714285714285,1.2857142857142858,1
327,1.6214285714285714,1.6833333333333333,1000.7663199245073,0,1,1
328,2.3452380952380953,1.9333333333333333,1003.1115580197454,0.14285714285714285,1.1428571428571428,1
329,3.1,2.716666666666667,1006.2115580197454,0,1,1
330,1.4761904761904763,1.3833333333333333,1007.6877484959359,0,1,1
331,3.385714285714286,3.283333333333333,1011.0734627816502,0,1,1
332,0.5642857142857143,0.48333333333333334,1011.6377484959359,0,1,1
333,9.885714285714284,7.8,1021.5234627816501,0.42857142857142855,2,1
334,3.9714285714285715,3.683333333333333,1025.4948913530786,0.14285714285714285,1.1428571428571428,1
335,1.5261904761904763,1.4333333333333333,1027.0210818292692,0.14285714285714285,1.1428571428571428,1
336,11.378571428571428,9.333333333333334,1038.3996532578406,0.2857142857142857,1.5714285714285714,1
337,1.588095238095238,1.6666666666666667,1039.9877484959359,0,1,1
338,2.0595238095238093,1.9,1042.0472723054597,0,1,1
339,1.538095238095238,1.5333333333333334,1043.5853675435549,0,1,1
340,0.5738095238095238,0.6,1044.1591770673645,0,1,1
341,5.945238095238095,4.8,1050.1044151626024,0.14285714285714285,1.2857142857142858,1
342,0.7738095238095238,0.7166666666666667,1050.878224686412,0,1,1
343,3.4952380952380957,3.216666666666667,1054.3734627816502,0,1,1
344,2.2666666666666666,2.05,1056.6401294483169,0,1,1
345,1.8238095238095238,1.9333333333333333,1058.4639389721265,0,1,1
346,5.680952380952381,4.083333333333333,1064.144891353079,0,1,1
347,1.5309523809523806,1.5166666666666666,1065.6758437340313,0,1,1
